{http://www.deegree.org/app}abs,{http://www.deegree.org/app}strassenart,{http://www.deegree.org/app}strassennummer,{http://www.deegree.org/app}strasse,{http://www.deegree.org/app}strassenname,{http://www.deegree.org/app}landesschluessel,{http://www.deegree.org/app}gemeindeschluessel,{http://www.deegree.org/app}kreisschluessel,{http://www.deegree.org/app}abschnittslaenge,{http://www.deegree.org/app}laengenherkunft,{http://www.deegree.org/app}ast,{http://www.deegree.org/app}europastrasse,{http://www.deegree.org/app}geom,CRS
242600015 242600009,A,24,A 24,BAB A24,2,130,1,1742.0,,0,,"LINESTRING (10.144516 53.564970,10.147792 53.564218)",EPSG:4326
242600001K 242600001L,A,1,A 1,BAB A1,2,137,1,1735.0,,0,,"LINESTRING (10.039212 53.501145,10.039306 53.501652,10.039324 53.501910,10.039344 53.502293,10.039339 53.502699,10.039197 53.504068,10.039170 53.504435,10.039164 53.504626,10.039169 53.504910,10.039206 53.505235,10.039260 53.505530,10.039325 53.505748,10.039392 53.505916,10.039495 53.506161,10.039584 53.506335,10.039677 53.506491,10.039793 53.506668,10.039902 53.506805,10.040017 53.506949,10.040145 53.507090,10.040287 53.507233,10.040437 53.507374,10.040609 53.507527,10.040802 53.507677,10.041041 53.507850,10.041405 53.508085,10.041609 53.508201,10.041802 53.508303,10.042019 53.508408,10.042241 53.508511,10.042494 53.508617,10.042746 53.508714,10.043092 53.508837,10.043428 53.508941,10.043886 53.509064,10.044178 53.509130,10.044661 53.509221,10.045054 53.509288,10.045354 53.509327,10.045651 53.509362,10.046046 53.509403,10.046583 53.509437,10.047128 53.509459,10.047641 53.509457,10.048298 53.509445,10.049517 53.509414,10.054331 53.509287,10.054950 53.509286)",EPSG:4326
252700005K 252700005L,A,25,A 25,BAB A25,2,604,6,555.0,,0,,"LINESTRING (10.205134 53.474426,10.205822 53.474320)",EPSG:4326
252700005K 252700005L,A,25,A 25,BAB A25,2,604,6,555.0,,0,,"LINESTRING (10.205822 53.474320,10.205870 53.474313,10.205995 53.474303,10.206108 53.474300,10.206252 53.474304,10.206396 53.474321,10.206543 53.474349,10.206687 53.474392,10.206830 53.474446,10.206968 53.474511,10.207074 53.474576,10.207209 53.474678,10.207236 53.474704)",EPSG:4326
252700005K 252700005L,A,25,A 25,BAB A25,2,603,6,555.0,,0,,"LINESTRING (10.207236 53.474704,10.207364 53.474828,10.207748 53.475244,10.207780 53.475276)",EPSG:4326
252700005K 252700005L,A,25,A 25,BAB A25,2,603,6,555.0,,0,,"LINESTRING (10.207780 53.475276,10.207846 53.475341,10.207960 53.475439,10.208055 53.475519,10.208156 53.475591,10.208285 53.475657,10.208443 53.475726,10.208560 53.475760,10.208846 53.475809,10.210208 53.476012,10.211492 53.476182,10.212219 53.476290)",EPSG:4326
252600102C 252600102F,A,1,A 1,BAB A1,2,136,1,1502.0,,0,,"LINESTRING (10.029988 53.489496,10.029722 53.489207,10.029199 53.488586,10.028835 53.488149,10.028532 53.487783,10.027928 53.487148)",EPSG:4326
252600102C 252600102F,A,1,A 1,BAB A1,2,136,1,1502.0,,0,,"LINESTRING (10.027928 53.487148,10.027564 53.486766,10.026758 53.485799)",EPSG:4326
252600102C 252600102F,A,1,A 1,BAB A1,2,136,1,1502.0,,0,,"LINESTRING (10.026758 53.485799,10.024894 53.483563,10.024219 53.482743,10.023771 53.482192,10.023439 53.481756,10.023012 53.481136,10.022657 53.480442,10.022501 53.480016,10.022459 53.479948,10.022355 53.479491,10.022283 53.479073)",EPSG:4326
252600102C 252600102F,A,1,A 1,BAB A1,2,136,1,1502.0,,0,,"LINESTRING (10.022283 53.479073,10.022212 53.478656,10.022159 53.477989,10.022161 53.477476,10.022181 53.477296,10.022226 53.477038)",EPSG:4326
232500002E 232500002F,A,23,A 23,BAB A23,2,320,3,329.0,,0,,"LINESTRING (9.907793 53.618899,9.907066 53.619336,9.906348 53.619746,9.906329 53.619759,9.906270 53.619800,9.906225 53.619841,9.906160 53.619919,9.906119 53.620003,9.906115 53.620093,9.906140 53.620168,9.906190 53.620233,9.906256 53.620293,9.906342 53.620345,9.906441 53.620386,9.906559 53.620413,9.906665 53.620432,9.906856 53.620442,9.907085 53.620439,9.907141 53.620436)",EPSG:4326
232500002E 232500002F,A,23,A 23,BAB A23,2,320,3,329.0,,0,,"LINESTRING (9.907141 53.620436,9.907431 53.620420,9.907488 53.620415)",EPSG:4326
232500002E 232500002F,A,23,A 23,BAB A23,2,320,3,329.0,,0,,"LINESTRING (9.907488 53.620415,9.908121 53.620369)",EPSG:4326
252500106K 252500106E,A,261,A 261,BAB A261,2,709,7,768.0,,0,,"LINESTRING (9.927270 53.422661,9.927389 53.422955,9.927471 53.423194,9.927540 53.423454,9.927685 53.423947,9.927862 53.424593,9.927964 53.425023,9.928048 53.425260,9.928135 53.425437)",EPSG:4326
252500106K 252500106E,A,261,A 261,BAB A261,2,709,7,768.0,,0,,"LINESTRING (9.928135 53.425437,9.928136 53.425440,9.928268 53.425692,9.928435 53.425942,9.928735 53.426348,9.929026 53.426668,9.929331 53.426967,9.929749 53.427348,9.930127 53.427680,9.930251 53.427788)",EPSG:4326
252500106K 252500106E,A,261,A 261,BAB A261,2,709,7,768.0,,0,,"LINESTRING (9.930251 53.427788,9.930369 53.427889,9.930753 53.428236,9.931166 53.428647,9.931453 53.428967)",EPSG:4326
252600101P 252600101Q,A,1,A 1,BAB A1,2,703,7,437.0,,0,,"LINESTRING (10.023011 53.463198,10.023061 53.463271,10.023105 53.463317,10.023418 53.463584,10.023619 53.463755)",EPSG:4326
252600101P 252600101Q,A,1,A 1,BAB A1,2,703,7,437.0,,0,,"LINESTRING (10.023619 53.463755,10.023636 53.463769,10.023706 53.463829,10.023763 53.463874,10.023833 53.463922,10.023905 53.463958,10.023976 53.463988,10.024037 53.464004,10.024096 53.464020,10.024164 53.464032,10.024219 53.464039,10.024285 53.464045,10.024372 53.464045,10.024450 53.464042,10.024526 53.464033,10.024604 53.464020,10.024675 53.464002,10.024733 53.463984,10.024793 53.463960,10.024845 53.463933,10.024896 53.463905,10.024942 53.463871,10.025024 53.463801,10.025060 53.463754,10.025089 53.463709,10.025120 53.463653,10.025158 53.463563,10.025181 53.463504,10.025696 53.461736,10.025743 53.461625)",EPSG:4326
242600001T 242600001U,A,255,A 255,BAB A255,2,136,1,496.0,,0,,"LINESTRING (10.037434 53.507059,10.037278 53.507329,10.036649 53.508274,10.036247 53.508870,10.036139 53.509015,10.036089 53.509111,10.036055 53.509225,10.036014 53.509442)",EPSG:4326
242600001T 242600001U,A,255,A 255,BAB A255,2,136,1,496.0,,0,,"LINESTRING (10.036014 53.509442,10.036003 53.509500,10.035994 53.509818,10.035982 53.510047,10.035932 53.510270,10.035885 53.510391,10.035810 53.510534,10.035746 53.510638,10.035697 53.510707,10.035572 53.510841,10.035456 53.510959,10.035106 53.511235)",EPSG:4326
242600014M 242600014N,A,1,A 1,BAB A1,2,130,1,418.0,,0,,"LINESTRING (10.148586 53.543487,10.148414 53.543196,10.148377 53.543150)",EPSG:4326
242600014M 242600014N,A,1,A 1,BAB A1,2,130,1,418.0,,0,,"LINESTRING (10.148377 53.543150,10.148348 53.543114,10.148267 53.543013,10.148158 53.542928,10.148038 53.542853,10.147913 53.542810,10.147768 53.542781,10.147608 53.542773,10.147415 53.542798,10.147273 53.542848,10.147154 53.542924,10.147086 53.543009,10.147052 53.543108,10.147051 53.543245,10.147566 53.544361,10.147839 53.545015,10.147932 53.545293)",EPSG:4326
242500073 242500134,A,7,A 7,BAB A7,2,214,2,2083.0,,0,,"LINESTRING (9.913555 53.543650,9.913961 53.543479,9.916485 53.542419,9.918632 53.541518)",EPSG:4326
242600006M 242600006N,A,24,A 24,BAB A24,2,129,1,101.0,,0,,"LINESTRING (10.070444 53.558477,10.070538 53.558503,10.070620 53.558530,10.070695 53.558559,10.070762 53.558590,10.070827 53.558626,10.070878 53.558660,10.070915 53.558689,10.070963 53.558730,10.071012 53.558783,10.071045 53.558825,10.071067 53.558861,10.071094 53.558913,10.071106 53.558955,10.071122 53.559017,10.071143 53.559106,10.071167 53.559213)",EPSG:4326
252700005P 252700005Q,A,25,A 25,BAB A25,2,604,6,121.0,,0,,"LINESTRING (10.204698 53.473497,10.204786 53.473662,10.205095 53.474189,10.205126 53.474227,10.205171 53.474263,10.205203 53.474285,10.205242 53.474304,10.205287 53.474319,10.205341 53.474334,10.205422 53.474349)",EPSG:4326
232500002C 232500002D,A,23,A 23,BAB A23,2,320,3,613.0,,0,,"LINESTRING (9.907476 53.620486,9.907050 53.620518,9.906813 53.620533,9.906610 53.620537,9.906421 53.620535,9.906264 53.620525,9.905786 53.620489,9.905640 53.620482,9.905461 53.620479,9.905278 53.620491,9.905143 53.620512,9.905012 53.620547,9.904809 53.620611,9.904726 53.620642,9.904299 53.620825)",EPSG:4326
232500002C 232500002D,A,23,A 23,BAB A23,2,320,3,613.0,,0,,"LINESTRING (9.904299 53.620825,9.904275 53.620835,9.904010 53.620942,9.903756 53.621031,9.903536 53.621085,9.903223 53.621175,9.902594 53.621376,9.901902 53.621589,9.901446 53.621723,9.900910 53.621862,9.900504 53.621958,9.900159 53.622032,9.899917 53.622079,9.899537 53.622143)",EPSG:4326
242600011M 242600011N,A,255,A 255,BAB A255,2,134,1,978.0,,0,,"LINESTRING (10.028116 53.518024,10.028121 53.518069,10.028126 53.518122,10.028128 53.518178,10.028126 53.518232,10.028120 53.518285,10.028111 53.518339,10.028099 53.518393,10.028084 53.518446,10.028066 53.518498,10.028047 53.518551,10.028024 53.518603,10.027999 53.518654,10.027972 53.518706,10.027944 53.518757,10.027914 53.518807,10.027881 53.518858,10.027847 53.518908,10.027811 53.518957,10.027774 53.519006,10.027736 53.519054,10.027697 53.519102,10.027655 53.519149,10.027612 53.519196,10.027569 53.519241,10.027526 53.519286,10.027480 53.519332,10.027432 53.519376,10.027385 53.519419,10.027335 53.519463,10.027289 53.519501,10.027240 53.519542,10.027140 53.519631,10.027041 53.519717,10.026991 53.519761,10.026940 53.519806,10.026838 53.519895,10.026737 53.519983,10.026637 53.520072,10.026537 53.520163,10.026491 53.520208,10.026441 53.520258,10.026401 53.520301,10.026358 53.520347,10.026275 53.520443,10.026237 53.520490,10.026156 53.520586,10.026114 53.520634,10.026028 53.520732,10.025987 53.520779,10.025903 53.520876,10.025775 53.521024,10.025733 53.521071,10.025648 53.521169,10.025607 53.521215,10.025482 53.521360,10.025356 53.521505,10.025230 53.521650,10.025110 53.521788,10.024977 53.521939,10.024852 53.522084,10.024763 53.522185,10.024641 53.522326,10.024515 53.522470,10.024348 53.522661,10.024221 53.522808,10.024096 53.522949,10.024018 53.523034,10.023979 53.523076,10.023778 53.523309,10.023737 53.523358,10.023655 53.523455,10.023615 53.523504,10.023535 53.523602,10.023417 53.523749,10.023380 53.523797,10.023305 53.523896,10.023268 53.523945,10.023196 53.524043,10.023161 53.524093,10.023094 53.524194,10.023062 53.524243,10.022999 53.524345,10.022969 53.524395,10.022909 53.524497,10.022824 53.524651,10.022798 53.524701,10.022747 53.524806,10.022725 53.524856,10.022677 53.524960,10.022656 53.525012,10.022619 53.525115,10.022605 53.525166,10.022575 53.525277,10.022561 53.525330,10.022535 53.525438,10.022525 53.525487,10.022501 53.525601,10.022490 53.525655,10.022477 53.525762,10.022473 53.525816,10.022472 53.525924,10.022472 53.525976,10.022474 53.526025)",EPSG:4326
242600001 242600011,A,255,A 255,BAB A255,2,137,1,1175.0,,0,,"LINESTRING (10.036220 53.508627,10.034921 53.510443,10.034297 53.511208,10.033865 53.511690,10.032415 53.513368,10.031523 53.514366,10.030428 53.515558,10.029462 53.516579,10.029213 53.516823,10.028984 53.517095,10.028932 53.517152)",EPSG:4326
242600001 242600011,A,255,A 255,BAB A255,2,134,1,1175.0,,0,,"LINESTRING (10.028932 53.517152,10.028738 53.517366)",EPSG:4326
242600001 242600011,A,255,A 255,BAB A255,2,134,1,1175.0,,0,,"LINESTRING (10.028738 53.517366,10.028680 53.517430,10.028395 53.517742,10.028116 53.518024)",EPSG:4326
252700004E 252700004F,A,25,A 25,BAB A25,2,610,6,129.0,,0,,"LINESTRING (10.177919 53.473898,10.177564 53.473961,10.177465 53.473984,10.177388 53.474008,10.177307 53.474040,10.177235 53.474073,10.177180 53.474107,10.177139 53.474152,10.177099 53.474202,10.177075 53.474250,10.177064 53.474299,10.177071 53.474347,10.177225 53.474741)",EPSG:4326
242600011C 242600011T,A,255,A 255,BAB A255,2,134,1,694.0,,0,,"LINESTRING (10.022541 53.524209,10.022614 53.524092,10.022696 53.523962,10.023094 53.523424,10.023133 53.523367,10.023178 53.523307,10.023230 53.523241,10.023281 53.523176)",EPSG:4326
242600011C 242600011T,A,255,A 255,BAB A255,2,134,1,694.0,,0,,"LINESTRING (10.023281 53.523176,10.023292 53.523162,10.023565 53.522851,10.026762 53.519173,10.026970 53.518933,10.027035 53.518852,10.027072 53.518802,10.027121 53.518734,10.027154 53.518680,10.027187 53.518625)",EPSG:4326
242600011R 242600011G,A,255,A 255,BAB A255,2,136,1,377.0,,0,,"LINESTRING (10.032352 53.513953,10.032319 53.513990,10.032295 53.514019,10.032263 53.514058,10.032236 53.514092,10.032210 53.514128,10.032182 53.514168,10.032150 53.514218,10.032122 53.514262,10.032095 53.514304,10.032065 53.514356,10.032034 53.514409,10.032014 53.514444,10.031993 53.514484,10.031975 53.514522,10.031946 53.514581,10.031913 53.514656,10.031873 53.514744,10.031804 53.514895,10.031772 53.514961,10.031748 53.515006,10.031722 53.515057,10.031698 53.515100,10.031670 53.515150,10.031637 53.515203,10.031605 53.515250,10.031570 53.515301,10.031536 53.515348,10.031497 53.515400,10.031458 53.515447,10.031414 53.515499,10.031370 53.515545,10.031327 53.515590)",EPSG:4326
242600011R 242600011G,A,255,A 255,BAB A255,2,136,1,377.0,,0,,"LINESTRING (10.031327 53.515590,10.031327 53.515590,10.031294 53.515624,10.031232 53.515683,10.031177 53.515731,10.031128 53.515774,10.031075 53.515818,10.031032 53.515853,10.030965 53.515904,10.030913 53.515943,10.030860 53.515981,10.030762 53.516047,10.030668 53.516106,10.030601 53.516146,10.030546 53.516178,10.030474 53.516217,10.030412 53.516250,10.030339 53.516287,10.030284 53.516315,10.030153 53.516377,10.030046 53.516425,10.029926 53.516476,10.029796 53.516530,10.029675 53.516577,10.029550 53.516622,10.029451 53.516657,10.029347 53.516692)",EPSG:4326
242600011B 242600011Q,A,255,A 255,BAB A255,2,136,1,541.0,,0,,"LINESTRING (10.030353 53.515274,10.030468 53.515185,10.030645 53.515036,10.030777 53.514899,10.030874 53.514801)",EPSG:4326
242600011B 242600011Q,A,255,A 255,BAB A255,2,136,1,541.0,,0,,"LINESTRING (10.030874 53.514801,10.030914 53.514761,10.031121 53.514562,10.031665 53.513966,10.032338 53.513188,10.032865 53.512589,10.033362 53.512015,10.034239 53.510999)",EPSG:4326
242500073 242500134,A,7,A 7,BAB A7,2,219,2,2083.0,,0,,"LINESTRING (9.897181 53.554333,9.897199 53.554264,9.897226 53.554169,9.897259 53.554062,9.897308 53.553908,9.897344 53.553787,9.897396 53.553622,9.897433 53.553479,9.897465 53.553366,9.897502 53.553252,9.897556 53.553096,9.897583 53.553022,9.897618 53.552934,9.897663 53.552823,9.897708 53.552718,9.897765 53.552590,9.897823 53.552471,9.897885 53.552349,9.897945 53.552236,9.898053 53.552048,9.898121 53.551934,9.898211 53.551792,9.898281 53.551687,9.898354 53.551580,9.898429 53.551476,9.898479 53.551406,9.898536 53.551330,9.898651 53.551182,9.898721 53.551096,9.898799 53.551003,9.898891 53.550897,9.898965 53.550813,9.899042 53.550728,9.899153 53.550610,9.899224 53.550537,9.899321 53.550440,9.899437 53.550328,9.899536 53.550236,9.899657 53.550128,9.899769 53.550032,9.899856 53.549960,9.899987 53.549855,9.900112 53.549757,9.900263 53.549644,9.900374 53.549562,9.900501 53.549474,9.900584 53.549417,9.900694 53.549343,9.900801 53.549274,9.900959 53.549175,9.901057 53.549114,9.901156 53.549055,9.901297 53.548972,9.901410 53.548907,9.901519 53.548846,9.901612 53.548795,9.901743 53.548725,9.901888 53.548648,9.902016 53.548581,9.902240 53.548467,9.902392 53.548393,9.902636 53.548275,9.902792 53.548201,9.902961 53.548123,9.903189 53.548019,9.903341 53.547951,9.903524 53.547870,9.903750 53.547771,9.903961 53.547680,9.904093 53.547623,9.904271 53.547547,9.904569 53.547422,9.904742 53.547349,9.905135 53.547184,9.905410 53.547068,9.906105 53.546777,9.906757 53.546503,9.907434 53.546219,9.908055 53.545958,9.908403 53.545813,9.908724 53.545678,9.909387 53.545399,9.909747 53.545249,9.910075 53.545111,9.910751 53.544827,9.910914 53.544759,9.911163 53.544654,9.911420 53.544545,9.912085 53.544266,9.912735 53.543995,9.913555 53.543650)",EPSG:4326
242500134 242500106,A,7,A 7,BAB A7,2,140,1,1406.0,,0,,"LINESTRING (9.918632 53.541518,9.925870 53.538477,9.926168 53.538352,9.926261 53.538313,9.926572 53.538183,9.926700 53.538129,9.926844 53.538068,9.926979 53.538011,9.927393 53.537837,9.927518 53.537784,9.927658 53.537725,9.927790 53.537668,9.927897 53.537621,9.928020 53.537567,9.928176 53.537497,9.928320 53.537432,9.928492 53.537352,9.928658 53.537272,9.928801 53.537202,9.928987 53.537109,9.929174 53.537011,9.929371 53.536905,9.929502 53.536831,9.929627 53.536759,9.929756 53.536682,9.929935 53.536573,9.929969 53.536551,9.930099 53.536468,9.930207 53.536398,9.930324 53.536318,9.930496 53.536200,9.930612 53.536119,9.930727 53.536033,9.931019 53.535805,9.931188 53.535666,9.931315 53.535557,9.931416 53.535466,9.931561 53.535333,9.931705 53.535193,9.931838 53.535060,9.931972 53.534916,9.932063 53.534818,9.932189 53.534679,9.932307 53.534546,9.932396 53.534445,9.932487 53.534338,9.932563 53.534245,9.932622 53.534170,9.932675 53.534098,9.932737 53.534007,9.932794 53.533915,9.932849 53.533826,9.932906 53.533725,9.932960 53.533625,9.933013 53.533516,9.933071 53.533370,9.933124 53.533214,9.933175 53.533052,9.933243 53.532825)",EPSG:4326
232500002G 232500002H,A,23,A 23,BAB A23,2,320,3,836.0,,0,,"LINESTRING (9.912471 53.615835,9.912224 53.616002,9.911705 53.616326,9.910703 53.616942,9.910365 53.617153,9.910208 53.617261,9.910074 53.617364,9.909942 53.617469,9.909771 53.617599,9.909646 53.617699,9.909516 53.617786,9.909445 53.617830)",EPSG:4326
232500002G 232500002H,A,23,A 23,BAB A23,2,320,3,836.0,,0,,"LINESTRING (9.909445 53.617830,9.909344 53.617891,9.908635 53.618329,9.907833 53.618825,9.907010 53.619322,9.906392 53.619671,9.905909 53.619949,9.905438 53.620213,9.904892 53.620512,9.904709 53.620600,9.904383 53.620744,9.904275 53.620790)",EPSG:4326
232500002G 232500002H,A,23,A 23,BAB A23,2,320,3,836.0,,0,,"LINESTRING (9.904275 53.620790,9.904077 53.620873,9.903489 53.621093)",EPSG:4326
232500002I 232500002J,A,23,A 23,BAB A23,2,320,3,40.0,,0,,"LINESTRING (9.908164 53.620656,9.908100 53.620605,9.908015 53.620563,9.907935 53.620532,9.907860 53.620510,9.907767 53.620490)",EPSG:4326
232500002K 232500002L,A,23,A 23,BAB A23,2,320,3,57.0,,0,,"LINESTRING (9.907467 53.620387,9.907520 53.620383,9.907643 53.620373,9.907696 53.620367,9.907744 53.620360,9.907791 53.620348,9.907833 53.620337,9.907863 53.620323,9.907895 53.620305,9.907918 53.620289,9.907946 53.620266,9.907964 53.620244,9.907979 53.620225,9.907988 53.620205,9.907996 53.620177,9.907999 53.620154,9.907989 53.620102)",EPSG:4326
232500002M 232500002N,A,23,A 23,BAB A23,2,320,3,40.0,,0,,"LINESTRING (9.907495 53.618298,9.907453 53.618260,9.907422 53.618238,9.907378 53.618217,9.907330 53.618198,9.907263 53.618180,9.907216 53.618173,9.907155 53.618169,9.907083 53.618171)",EPSG:4326
242600010M 242600010N,A,1,A 1,BAB A1,2,130,1,228.0,,0,,"LINESTRING (10.160475 53.560957,10.159948 53.560781,10.159445 53.560602,10.158931 53.560409,10.158413 53.560191,10.158076 53.560035,10.157565 53.559784)",EPSG:4326
242600014E 242600014F,A,1,A 1,BAB A1,2,130,1,138.0,,0,,"LINESTRING (10.146117 53.544278,10.145853 53.544404,10.145633 53.544540,10.145260 53.544810,10.145007 53.545008,10.144973 53.545068,10.144960 53.545123,10.144963 53.545167,10.144975 53.545209,10.144997 53.545262)",EPSG:4326
242600014G 242600014H,A,1,A 1,BAB A1,2,130,1,264.0,,0,,"LINESTRING (10.145084 53.545475,10.145029 53.545453,10.144968 53.545434,10.144899 53.545422,10.144793 53.545414,10.144690 53.545417,10.144587 53.545430,10.144507 53.545446,10.144448 53.545465,10.144392 53.545494,10.144266 53.545576,10.144052 53.545714,10.143839 53.545830,10.143646 53.545922,10.143404 53.546024,10.143143 53.546123,10.142755 53.546240,10.142402 53.546322,10.142222 53.546359,10.142070 53.546385,10.141847 53.546421,10.141637 53.546446)",EPSG:4326
242600007T 242600007U,A,1,A 1,BAB A1,2,130,1,217.0,,0,,"LINESTRING (10.134353 53.526336,10.134478 53.526377,10.134614 53.526417,10.134751 53.526447,10.134881 53.526464,10.135008 53.526475,10.135135 53.526475,10.135243 53.526471,10.135355 53.526453,10.135487 53.526417,10.135687 53.526342)",EPSG:4326
242600007T 242600007U,A,1,A 1,BAB A1,2,601,6,217.0,,0,,"LINESTRING (10.135687 53.526342,10.136939 53.525870,10.137031 53.525841)",EPSG:4326
242600007T 242600007U,A,1,A 1,BAB A1,2,601,6,217.0,,0,,"LINESTRING (10.137031 53.525841,10.137259 53.525769)",EPSG:4326
252600102A 252600102B,A,1,A 1,BAB A1,2,136,1,33.0,,0,,"LINESTRING (10.021004 53.479432,10.020934 53.479467,10.020892 53.479498,10.020857 53.479536,10.020839 53.479573,10.020824 53.479611,10.020818 53.479651,10.020825 53.479692)",EPSG:4326
252600101R 252600101S,A,1,A 1,BAB A1,2,703,7,127.0,,0,,"LINESTRING (10.022877 53.462918,10.023230 53.462847,10.023360 53.462822,10.023479 53.462804,10.023655 53.462781,10.024580 53.462661,10.024744 53.462634)",EPSG:4326
242600015P 242600015Q,A,24,A 24,BAB A24,2,130,1,69.0,,0,,"LINESTRING (10.121574 53.565318,10.121768 53.565580,10.121799 53.565618,10.121826 53.565653,10.121866 53.565684,10.121918 53.565719,10.121980 53.565749,10.122038 53.565768,10.122100 53.565784,10.122162 53.565801)",EPSG:4326
242600015R 242600015S,A,24,A 24,BAB A24,2,130,1,96.0,,0,,"LINESTRING (10.123354 53.565857,10.122932 53.565875,10.122673 53.565894)",EPSG:4326
242600015R 242600015S,A,24,A 24,BAB A24,2,130,1,96.0,,0,,"LINESTRING (10.122673 53.565894,10.122507 53.565907)",EPSG:4326
242600015R 242600015S,A,24,A 24,BAB A24,2,130,1,96.0,,0,,"LINESTRING (10.122507 53.565907,10.122492 53.565908,10.122408 53.565920,10.122350 53.565936,10.122298 53.565961,10.122251 53.565993,10.122217 53.566023,10.122173 53.566064,10.122152 53.566100,10.122121 53.566155)",EPSG:4326
242600015I 242600015J,A,24,A 24,BAB A24,2,512,5,65.0,,0,,"LINESTRING (10.123580 53.567204,10.123405 53.567219,10.123314 53.567235,10.123287 53.567242)",EPSG:4326
242600015I 242600015J,A,24,A 24,BAB A24,2,512,5,65.0,,0,,"LINESTRING (10.123287 53.567242,10.123213 53.567262,10.123128 53.567290,10.123026 53.567333,10.122965 53.567375,10.122918 53.567414,10.122887 53.567456,10.122850 53.567527)",EPSG:4326
242600015E 242600015F,A,24,A 24,BAB A24,2,512,5,154.0,,0,,"LINESTRING (10.122988 53.568330,10.122732 53.567857,10.122499 53.567470,10.122474 53.567447,10.122446 53.567426,10.122397 53.567406,10.121829 53.567239)",EPSG:4326
242600007V 242600007W,A,1,A 1,BAB A1,2,130,1,104.0,,0,,"LINESTRING (10.130028 53.528157,10.130840 53.528009,10.130919 53.527991,10.130973 53.527967,10.130980 53.527963)",EPSG:4326
242600007V 242600007W,A,1,A 1,BAB A1,2,130,1,104.0,,0,,"LINESTRING (10.130980 53.527963,10.131016 53.527938,10.131061 53.527899,10.131090 53.527853,10.131102 53.527795,10.131105 53.527699,10.131098 53.527650)",EPSG:4326
242600019G 242600019H,A,1,A 1,BAB A1,2,612,6,424.0,,0,,"LINESTRING (10.084051 53.507484,10.083507 53.507450,10.083101 53.507424,10.082642 53.507398)",EPSG:4326
242600019G 242600019H,A,1,A 1,BAB A1,2,612,6,424.0,,0,,"LINESTRING (10.082642 53.507398,10.082572 53.507394,10.082309 53.507378,10.081957 53.507351,10.081576 53.507320,10.081410 53.507313,10.081164 53.507311,10.080846 53.507320,10.080118 53.507348,10.079608 53.507376,10.078968 53.507422,10.078397 53.507471,10.077706 53.507553)",EPSG:4326
242600019M 242600019N,A,1,A 1,BAB A1,2,612,6,557.0,,0,,"LINESTRING (10.079026 53.507159,10.079534 53.507100,10.080130 53.507066,10.080744 53.507049,10.081330 53.507034,10.081935 53.507032,10.082328 53.507035,10.082686 53.507032,10.082925 53.507028)",EPSG:4326
242500001K 242500001L,A,7,A 7,BAB A7,2,216,2,449.0,,0,,"LINESTRING (9.899732 53.563881,9.899914 53.564327)",EPSG:4326
242600019M 242600019N,A,1,A 1,BAB A1,2,612,6,557.0,,0,,"LINESTRING (10.082925 53.507028,10.082946 53.507027,10.083060 53.507020)",EPSG:4326
242600019M 242600019N,A,1,A 1,BAB A1,2,612,6,557.0,,0,,"LINESTRING (10.083060 53.507020,10.083188 53.507013,10.083363 53.506992,10.084235 53.506879,10.084413 53.506863,10.084645 53.506848,10.084830 53.506843,10.085034 53.506847,10.085203 53.506859,10.085348 53.506872,10.085535 53.506896,10.085715 53.506928,10.085841 53.506952,10.085987 53.506985,10.086302 53.507073,10.086470 53.507125,10.086655 53.507170,10.086760 53.507196,10.086871 53.507214,10.086987 53.507235,10.087241 53.507271)",EPSG:4326
242600012E 242600012F,A,1,A 1,BAB A1,2,612,6,97.0,,0,,"LINESTRING (10.092119 53.509811,10.091969 53.509817,10.091755 53.509822,10.091602 53.509821,10.091326 53.509799,10.090776 53.509762,10.090658 53.509754)",EPSG:4326
242600012A 242600012B,A,1,A 1,BAB A1,2,612,6,711.0,,0,,"LINESTRING (10.090877 53.508706,10.090894 53.508834,10.090841 53.509224,10.090807 53.509477,10.090822 53.509534,10.090868 53.509590,10.090937 53.509643,10.091003 53.509682,10.091033 53.509692)",EPSG:4326
242600012A 242600012B,A,1,A 1,BAB A1,2,612,6,711.0,,0,,"LINESTRING (10.091033 53.509692,10.091110 53.509718,10.091241 53.509738,10.091670 53.509764,10.091794 53.509764,10.091946 53.509751,10.092077 53.509729,10.092217 53.509681,10.092375 53.509594,10.092474 53.509513,10.092526 53.509434,10.092545 53.509367,10.092551 53.509264,10.092511 53.509152,10.092448 53.509075,10.092346 53.508992,10.092205 53.508914,10.092057 53.508841,10.091838 53.508732,10.091813 53.508724)",EPSG:4326
242600012A 242600012B,A,1,A 1,BAB A1,2,612,6,711.0,,0,,"LINESTRING (10.091813 53.508724,10.091787 53.508715)",EPSG:4326
242600012A 242600012B,A,1,A 1,BAB A1,2,612,6,711.0,,0,,"LINESTRING (10.091787 53.508715,10.091597 53.508651,10.091350 53.508579,10.091100 53.508521,10.090851 53.508469,10.090591 53.508434,10.090317 53.508408,10.090056 53.508388,10.089774 53.508376,10.089512 53.508363,10.089246 53.508342,10.089088 53.508322,10.088919 53.508299,10.088762 53.508272)",EPSG:4326
